timestamp,last_close,suggestion,score,RSI,MACD,MACD_signal,SMA_50,SMA_100,BB_upper,BB_lower,reasons
2025-03-12 23:59:29,552.24,❌ 可能卖出机会,-3.5,42.26,-1.8,-1.58,557.32,557.36,563.49,546.93,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 00:04:30,553.18,❌ 可能卖出机会,-3.5,45.32,-1.64,-1.59,557.22,557.35,563.4,546.77,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 00:09:31,555.55,🔍 持续观察,-0.5,52.25,-1.27,-1.51,557.17,557.36,563.37,546.82,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:14:32,556.55,🔍 持续观察,-0.5,54.83,-0.89,-1.38,557.11,557.37,562.87,546.98,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:19:33,555.17,🔍 持续观察,-0.5,50.69,-0.75,-1.26,557.02,557.37,561.87,547.3,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:24:34,555.8,🔍 持续观察,-0.5,52.56,-0.53,-1.11,556.97,557.36,561.28,547.5,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:29:35,555.24,🔍 持续观察,-0.5,50.66,-0.43,-0.97,556.9,557.34,560.52,547.77,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:34:36,557.12,🔍 持续观察,-0.5,56.41,-0.2,-0.82,556.87,557.33,559.16,548.59,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:39:37,557.54,🔍 持续观察,-0.5,57.55,0.04,-0.64,556.82,557.35,558.58,548.94,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:44:38,555.6,🔍 持续观察,-0.5,50.65,0.06,-0.5,556.7,557.35,558.59,548.93,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:49:39,557.93,🔍 持续观察,-0.5,57.27,0.26,-0.35,556.65,557.36,559.04,548.76,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:54:39,557.15,🔍 持续观察,-0.5,54.49,0.36,-0.2,556.57,557.37,559.45,548.75,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 00:59:40,557.7,🔍 持续观察,-0.5,56.04,0.47,-0.07,556.51,557.37,559.88,548.74,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:04:41,558.47,🔍 持续观察,-0.5,58.16,0.6,0.07,556.45,557.38,560.25,549.19,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:09:42,559.65,🔍 持续观察,-0.5,61.15,0.83,0.22,556.4,557.4,560.9,549.43,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:14:42,559.93,🔍 持续观察,-0.5,61.87,0.99,0.38,556.37,557.42,561.26,550.06,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:19:43,560.58,🔍 持续观察,-0.5,63.55,1.15,0.53,556.36,557.45,561.63,550.69,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:24:44,559.6,🔍 持续观察,-0.5,59.22,1.19,0.67,556.35,557.45,561.53,551.75,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:29:45,559.75,🔍 持续观察,-0.5,59.48,1.21,0.77,556.35,557.48,561.62,552.4,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:34:45,558.88,🔍 持续观察,-0.5,55.81,1.15,0.85,556.37,557.49,561.57,553.05,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:39:46,558.92,🔍 持续观察,-0.5,55.95,1.1,0.9,556.39,557.52,561.3,553.99,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:44:47,558.63,🔍 持续观察,-0.5,54.63,1.02,0.92,556.39,557.56,561.13,554.64,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 01:49:47,558.47,❌ 可能卖出机会,-3.5,53.86,0.91,0.92,556.4,557.6,561.12,554.86,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 01:54:48,557.37,❌ 可能卖出机会,-3.5,49.0,0.75,0.88,556.41,557.61,561.09,554.99,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 01:59:49,556.75,❌ 可能卖出机会,-3.5,46.4,0.58,0.82,556.43,557.61,561.01,555.21,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 02:04:50,557.91,❌ 可能卖出机会,-3.5,51.45,0.51,0.76,556.51,557.62,560.91,555.52,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 02:09:50,558.66,❌ 可能卖出机会,-3.5,54.39,0.53,0.72,556.59,557.63,560.72,556.07,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 02:14:51,559.32,❌ 可能卖出机会,-3.5,56.89,0.58,0.69,556.66,557.65,560.8,556.2,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 02:19:52,560.17,❌ 可能卖出机会,-3.5,59.94,0.68,0.69,556.72,557.67,561.01,556.25,MACD 低于信号线，市场可能下跌; 50均线下穿100均线，长期看跌
2025-03-13 02:24:53,560.19,🔍 持续观察,-0.5,60.02,0.75,0.7,556.82,557.69,560.92,556.78,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:29:53,560.65,🔍 持续观察,-0.5,61.68,0.84,0.73,556.91,557.71,561.18,556.78,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:34:54,561.13,🔍 持续观察,-0.5,63.43,0.94,0.77,557.02,557.73,561.42,556.94,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:39:55,560.59,🔍 持续观察,-0.5,59.95,0.96,0.81,557.11,557.75,561.55,557.1,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:44:56,561.42,🔍 持续观察,-0.5,63.1,1.03,0.85,557.13,557.78,561.84,557.06,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:49:57,561.69,🔍 持续观察,-0.5,64.1,1.09,0.9,557.13,557.82,562.13,556.97,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:54:57,561.73,🔍 持续观察,-0.5,64.28,1.12,0.94,557.16,557.87,562.36,556.9,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 02:59:58,561.86,🔍 持续观察,-0.5,64.83,1.15,0.98,557.19,557.9,562.56,556.83,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 03:04:59,563.08,🔍 持续观察,-0.5,69.39,1.26,1.04,557.2,557.97,563.09,556.66,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 03:10:00,563.83,❌ 可能卖出机会,-3.0,71.82,1.39,1.11,557.28,558.03,563.71,556.44,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 03:15:01,563.84,🔍 持续观察,-1.5,71.85,1.48,1.18,557.44,558.1,564.26,556.37,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 03:20:01,563.45,🔍 持续观察,-0.5,68.53,1.5,1.24,557.6,558.16,564.66,556.42,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 03:25:02,563.67,🔍 持续观察,-0.5,69.37,1.51,1.3,557.81,558.2,565.01,556.61,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 03:30:03,563.71,🔍 持续观察,-0.5,69.54,1.51,1.34,558.01,558.25,565.3,556.84,MACD 高于信号线，市场有上升趋势; 50均线下穿100均线，长期看跌
2025-03-13 03:35:04,565.24,✅ 可能买入机会,2.5,74.93,1.62,1.4,558.31,558.3,565.74,557.16,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 03:40:04,564.58,✅ 可能买入机会,3.5,69.1,1.61,1.48,558.87,558.42,565.84,558.49,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 03:45:05,565.2,✅ 可能买入机会,2.5,71.31,1.67,1.52,559.17,558.5,566.12,558.91,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 03:50:06,565.1,✅ 可能买入机会,3.5,69.79,1.66,1.55,559.48,558.57,566.29,559.32,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 03:55:07,567.5,🔍 持续观察,1.0,78.06,1.94,1.65,559.82,558.68,567.37,559.18,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 04:00:08,566.35,✅ 可能买入机会,2.5,71.27,1.85,1.68,560.07,558.76,567.41,559.63,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 04:05:08,567.94,✅ 可能买入机会,2.5,76.05,2.06,1.77,560.41,558.87,568.31,559.62,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 04:10:09,568.15,✅ 可能买入机会,2.5,76.57,2.12,1.84,560.7,558.97,568.86,559.77,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 04:15:10,568.93,✅ 可能买入机会,2.5,78.46,2.24,1.93,560.97,559.07,569.49,560.04,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 04:20:11,569.36,✅ 可能买入机会,2.5,79.44,2.33,2.02,561.24,559.17,570.12,560.25,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 04:25:11,568.34,✅ 可能买入机会,2.5,71.22,2.2,2.04,561.47,559.25,570.15,560.8,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 04:30:12,566.82,🔍 持续观察,0.5,61.04,1.93,2.0,561.67,559.32,569.9,561.41,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 04:35:13,567.85,🔍 持续观察,0.5,64.8,1.93,2.0,561.94,559.42,570.04,561.98,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 04:40:13,568.39,🔍 持续观察,0.5,66.68,1.92,1.99,562.17,559.52,570.26,562.35,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 04:45:14,567.93,🔍 持续观察,0.5,63.68,1.8,1.95,562.37,559.6,570.31,562.68,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 04:50:15,568.13,🔍 持续观察,0.5,64.66,1.73,1.91,562.62,559.66,570.4,563.03,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:21:51,569.53,🔍 持续观察,0.5,43.63,-0.44,-0.28,570.96,565.84,573.17,567.89,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:26:52,570.34,🔍 持续观察,0.5,49.37,-0.41,-0.32,570.97,565.97,572.82,567.94,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:31:52,568.69,🔍 持续观察,0.5,38.13,-0.58,-0.39,570.95,566.08,572.3,567.85,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:36:53,568.92,🔍 持续观察,0.5,39.93,-0.59,-0.43,570.99,566.22,571.79,567.99,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:41:54,569.48,🔍 持续观察,0.5,45.11,-0.55,-0.45,571.02,566.35,571.31,568.19,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:46:54,569.4,🔍 持续观察,0.5,44.41,-0.53,-0.47,571.04,566.49,571.05,568.25,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:51:56,569.02,🔍 持续观察,0.5,41.63,-0.54,-0.48,571.05,566.61,570.7,568.34,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 08:56:56,568.43,🔍 持续观察,0.5,37.84,-0.61,-0.52,571.05,566.71,570.65,568.14,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 09:01:57,568.74,🔍 持续观察,0.5,42.55,-0.62,-0.54,571.05,566.84,570.72,567.97,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 09:06:58,569.03,🔍 持续观察,0.5,45.21,-0.59,-0.56,571.05,566.94,570.73,567.95,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 09:11:58,570.25,✅ 可能买入机会,3.5,54.04,-0.43,-0.53,571.04,567.08,570.84,567.97,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:16:59,570.07,✅ 可能买入机会,3.5,53.1,-0.37,-0.5,571.01,567.2,570.82,567.99,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:22:00,569.35,✅ 可能买入机会,3.5,47.55,-0.35,-0.48,570.94,567.3,570.74,567.99,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:27:01,569.38,✅ 可能买入机会,3.5,48.18,-0.34,-0.45,570.87,567.39,570.63,567.98,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:32:01,570.47,✅ 可能买入机会,3.5,55.7,-0.17,-0.39,570.84,567.5,570.76,567.95,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:37:02,571.1,✅ 可能买入机会,3.5,58.15,0.03,-0.29,570.83,567.62,571.26,567.69,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:42:03,571.34,✅ 可能买入机会,3.5,59.92,0.16,-0.19,570.83,567.74,571.52,567.56,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 09:47:03,572.26,✅ 可能买入机会,2.0,64.68,0.34,-0.08,570.85,567.87,571.97,567.31,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 09:52:04,573.31,✅ 可能买入机会,2.0,69.08,0.58,0.06,570.9,568.02,572.79,566.89,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 09:57:05,573.9,✅ 可能买入机会,2.0,68.99,0.83,0.23,571.0,568.18,573.76,566.52,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 10:02:06,574.13,✅ 可能买入机会,3.5,68.63,1.02,0.4,571.1,568.35,574.58,566.3,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:07:06,574.42,✅ 可能买入机会,3.5,68.79,1.11,0.54,571.16,568.5,575.08,566.32,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:12:07,574.49,✅ 可能买入机会,3.5,69.16,1.17,0.66,571.18,568.67,575.51,566.44,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:17:08,573.74,✅ 可能买入机会,3.5,64.21,1.11,0.74,571.16,568.83,575.63,566.71,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:22:08,573.34,✅ 可能买入机会,3.5,61.64,1.06,0.8,571.14,568.98,575.81,566.9,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:27:09,574.15,✅ 可能买入机会,3.5,66.22,1.11,0.87,571.16,569.14,576.15,567.09,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:32:10,574.12,✅ 可能买入机会,3.5,66.21,1.09,0.91,571.16,569.28,576.26,567.51,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:37:10,572.77,✅ 可能买入机会,3.5,55.62,0.93,0.9,571.11,569.4,576.01,568.15,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 10:42:11,572.82,🔍 持续观察,0.5,55.97,0.84,0.89,571.09,569.52,575.88,568.72,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 10:47:12,573.28,🔍 持续观察,0.5,58.15,0.77,0.86,571.06,569.64,575.81,569.12,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 10:52:13,574.58,🔍 持续观察,0.5,64.69,0.85,0.86,571.07,569.78,575.92,569.52,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 10:57:13,574.42,✅ 可能买入机会,3.5,63.83,0.88,0.86,571.1,569.92,575.91,569.98,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:02:14,573.9,🔍 持续观察,0.5,59.45,0.85,0.86,571.11,570.04,575.58,570.8,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 11:07:15,573.33,🔍 持续观察,0.5,54.82,0.8,0.85,571.13,570.16,575.32,571.42,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 11:12:15,573.89,🔍 持续观察,0.5,58.23,0.78,0.84,571.17,570.29,575.26,571.73,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 11:17:16,575.32,✅ 可能买入机会,3.5,65.18,0.89,0.85,571.25,570.42,575.38,572.04,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:22:17,576.14,✅ 可能买入机会,2.0,65.98,1.09,0.92,571.38,570.57,576.03,571.97,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 11:27:18,576.48,✅ 可能买入机会,3.5,66.47,1.23,0.99,571.52,570.71,576.68,571.78,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:32:19,575.9,✅ 可能买入机会,3.5,62.43,1.22,1.04,571.65,570.83,576.84,571.76,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:37:19,575.68,✅ 可能买入机会,3.5,60.1,1.22,1.08,571.8,570.96,577.08,571.68,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:42:20,576.41,✅ 可能买入机会,3.5,64.87,1.27,1.13,571.96,571.09,577.44,571.65,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:47:21,575.77,✅ 可能买入机会,3.5,59.24,1.21,1.15,572.09,571.21,577.6,571.67,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:52:21,577.11,✅ 可能买入机会,3.5,67.86,1.3,1.19,572.25,571.34,578.05,571.67,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 11:57:22,577.38,✅ 可能买入机会,3.5,69.12,1.3,1.21,572.39,571.47,578.3,571.77,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 12:02:23,578.47,✅ 可能买入机会,2.5,73.35,1.38,1.24,572.55,571.6,578.76,571.77,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 12:07:24,580.0,🔍 持续观察,1.0,76.53,1.67,1.35,572.78,571.76,579.95,571.37,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨; 价格触及布林带上轨，市场可能超买（卖出信号）
2025-03-13 12:12:25,580.87,✅ 可能买入机会,2.5,79.48,1.89,1.47,573.01,571.91,580.95,571.22,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 12:17:25,581.73,✅ 可能买入机会,2.5,81.39,2.08,1.59,573.24,572.06,581.8,571.29,RSI 高于 70，市场可能超买（卖出信号）; MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 12:22:26,579.71,✅ 可能买入机会,3.5,68.38,1.93,1.64,573.41,572.17,581.64,572.05,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 12:27:26,578.59,✅ 可能买入机会,3.5,60.77,1.78,1.67,573.6,572.27,581.64,572.54,MACD 高于信号线，市场有上升趋势; 50均线上穿100均线，长期看涨
2025-03-13 12:32:27,578.3,🔍 持续观察,0.5,58.93,1.61,1.65,573.77,572.36,581.66,572.88,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 12:37:28,578.12,🔍 持续观察,0.5,57.87,1.45,1.61,573.95,572.45,581.64,573.24,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 12:42:29,579.14,🔍 持续观察,0.5,62.4,1.41,1.57,574.16,572.55,581.68,573.68,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 12:47:29,579.78,🔍 持续观察,0.5,64.66,1.45,1.55,574.39,572.69,581.67,574.4,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 12:52:30,580.18,🔍 持续观察,0.5,66.24,1.47,1.54,574.61,572.82,581.67,575.0,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 12:57:31,579.78,🔍 持续观察,0.5,62.63,1.44,1.52,574.83,572.93,581.83,575.18,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:02:32,580.2,🔍 持续观察,0.5,65.57,1.44,1.51,575.07,573.06,582.06,575.3,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:07:33,580.56,🔍 持续观察,0.5,67.33,1.44,1.5,575.33,573.18,582.2,575.58,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:12:33,579.1,🔍 持续观察,0.5,56.87,1.25,1.44,575.52,573.28,582.06,575.9,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:17:34,579.08,🔍 持续观察,0.5,56.51,1.12,1.37,575.71,573.38,581.94,576.28,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:22:35,578.55,🔍 持续观察,0.5,53.09,0.94,1.28,575.88,573.45,581.81,576.54,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:27:35,577.86,🔍 持续观察,0.5,48.37,0.78,1.18,576.04,573.52,581.69,576.79,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨
2025-03-13 13:32:36,575.74,✅ 可能买入机会,2.0,37.9,0.43,1.02,576.17,573.55,581.91,576.42,MACD 低于信号线，市场可能下跌; 50均线上穿100均线，长期看涨; 价格触及布林带下轨，市场可能超卖（买入信号）
